id,tvätt,valsedelsuppgift
168109,socionom,"67, Socionom, Ölmstad"
168116,socionom,"45, Socionom, Bankeryd"
77841,socionom,"Socionom, Ekhagen"
195474,socionom,"61, socionom"
375279,socionom,"62 år, socionom, Nässjö"
374588,socionom,"36 år, socionom, Värnamo"
136623,socionom,"Socionom, Näshult"
68872,socionom,"61 år, Socionom, Landsbro"
35789,socionom,"63 år,Socionom, Eksjö"
15972,socionom,"Socionom, Eksjö"
36083,socionom,"50 år,Socionom, Tranås"
78128,socionom,"Socionom, Magersjö"
231918,socionom,"66, socionom,  Älmhult"
231922,socionom,"31, socionom, Älmhult"
354612,socionom,"Socionom, Timsfors"
215330,socionom,"Socionom, Centrum"
124833,socionom,"50, Socionom"
229110,socionom,"51, socionom, Lagan"
300205,socionom,"socionom, Angelstad"
363920,socionom,"50 år, socionom, Torsås"
316661,socionom,"Socionom, nationalekonom, Söderåkra"
230701,socionom,"Socionom, Färjestaden, 54 år"
301055,socionom,"60 år, socionom, Norra Kvinneby"
161615,socionom,"Socionom, Degerhamn"
8253,socionom,"Socionom, Ålem, 42 år"
19600,socionom,"Socionom, Kalmar, 51 år"
235012,socionom,"29 år, socionom, Kalmar"
60724,socionom,"socionom, Sandås"
368405,socionom,Socionom
10111,socionom,"Socionom, 52år, Nybro"
163643,socionom,"Socionom, 71år, Nybro"
310074,socionom,"Socionom, Oskarshamn"
342350,socionom,Socionom
36039,socionom,"socionom, Gamleby"
219766,socionom,"67 år, socionom, Visby"
301711,socionom,"Socionom, Karlskrona"
313454,socionom,"36, socionom, Asarum"
300749,socionom,Socionom
112453,socionom,"socionom, 42 år, Teckomatorp"
79233,socionom,"36, Socionom, Grevie"
62927,socionom,"44 år, Socionom, Tingsbyn"
162905,socionom,"57 år, Socionom"
55475,socionom,"Socionom, Knislinge"
31786,socionom,"Socionom, Ramnekärr"
63251,socionom,"Socionom, Örkelljunga"
63279,socionom,"Socionom, Örkelljunga"
22069,socionom,"44 år, socionom, Eket"
59536,socionom,"58 år, socionom, Lilla Harrie"
57255,socionom,"69 år, socionom, Borgeby"
60914,socionom,"49 år, socionom, Svedala"
60931,socionom,"59 år, socionom, Svedala"
123911,socionom,socionom
157279,socionom,"socionom, Abbekås"
106796,socionom,"56, Socionom"
39183,socionom,"66, Socionom, Ingemanstorp"
59440,socionom,"38 år, Socionom, Korsholm"
31784,socionom,"68 år, Socionom, Höör"
31969,socionom,"67 år, Socionom, Tjörnarp"
109809,socionom,"socionom, Ormanäs"
180051,socionom,"socionom, Höör"
35340,socionom,"38, Socionom, Onslunda"
79291,socionom,"55, Socionom, Munka Tågarp"
124140,socionom,"socionom, 70 år, Smedstorp"
124141,socionom,"socionom, 58 år, Smedstorp"
86146,socionom,"socionom, Näsum"
24296,socionom,"Socionom, 72 år, Båstad"
42292,socionom,"63, Socionom, Båstad"
52499,socionom,"76 år, socionom, Båstad"
40488,socionom,"Socionom, 38 år"
17215,socionom,"socionom, 33 år, Värnhem"
20824,socionom,"socionom, 37 år, Värnhem"
109319,socionom,"socionom, 42 år, Limhamn"
109148,socionom,"socionom, 51 år, Västra hamnen"
66813,socionom,"Socionom, 62"
154023,socionom,Socionom
154031,socionom,Socionom
56922,socionom,"23 år, socionom, Landskrona Väster"
163170,socionom,"60 år, Socionom, Rydebäck"
163172,socionom,"40 år, Socionom, Gustavslund"
163750,socionom,"48 år, Socionom, Bårslöv"
108238,socionom,"64 år, socionom"
108254,socionom,"64 år, socionom"
155425,socionom,"socionom, 65 år, Höganäs"
126082,socionom,"53 år, Socionom"
21560,socionom,"48 år, Socionom, Leg. Psykoterapeut"
124684,socionom,"socionom, 39 år"
64274,socionom,"Socionom, 73 år"
64313,socionom,"Socionom, 39 år"
111834,socionom,"Socionom, 72 år, Grönby"
124654,socionom,"socionom, Trelleborg"
31870,socionom,"Socionom, Önnestad"
126059,socionom,"48 år, Socionom, Villands Vånga"
20822,socionom,"33 år, Socionom, Kristianstad"
126848,socionom,socionom
126870,socionom,socionom
59889,socionom,"75 år, socionom, Brantevik"
128105,socionom,socionom
54007,socionom,"61 år, Socionom, Farstorp"
52771,socionom,"64 år, socionom, Hässleholm"
131364,socionom,"50 år, socionom, Getinge"
131369,socionom,"55 år, socionom, Centrum"
93428,socionom,"62 år, socionom, Skummeslövsstrand"
131349,socionom,"socionom, 82 år, Kungsbacka"
183158,socionom,socionom
147123,socionom,Socionom
434074,socionom,Socionom
244332,socionom,"69 år, Socionom, Furulund"
76156,socionom,"48 år, Socionom, Spekeröd"
213859,socionom,"socionom, Stenungsund, 66 år"
211858,socionom,"Socionom, Ed"
178996,socionom,"socionom, 34 år, Älvängen"
137711,socionom,"socionom, Lerum"
364340,socionom,"49, socionom, Floda"
255060,socionom,"46, Socionom"
160749,socionom,"socionom, Floda"
184917,socionom,"socionom, Floda"
184931,socionom,"socionom, Floda"
8560,socionom,"65 år, socionom, Vårgårda"
146035,socionom,"49 år, Socionom, Dals Rostock"
12374,socionom,"socionom, Örby"
12377,socionom,"socionom, Fritsla"
64244,socionom,"Socionom, 61 år"
35287,socionom,"72 år, socionom, Götene"
35292,socionom,"71 år, socionom, Götene"
148028,socionom,"66 år, Socionom, Götene"
20886,socionom,"49 år,Socionom,Kronkvarn"
201284,socionom,"73, Socionom"
36684,socionom,"44 år, socionom"
199955,socionom,"67, Socionom, Göteborg"
234032,socionom,"64 år, Socionom"
884,socionom,"32, socionom"
126796,socionom,"socionom, 50, Göteborg"
118949,socionom,"30 år, Socionom, Bifrost"
118952,socionom,"69 år, Socionom, Kållered"
118962,socionom,"65 år, Socionom, Kållered"
255820,socionom,"72, Socionom, Lindome"
160735,socionom,"socionom, Mölndal, 68 år"
198332,socionom,"socionom, Mölndal, 68 år"
49477,socionom,"socionom, Bratteröd"
84741,socionom,Socionom
324486,socionom,"57 år, Socionom"
34789,socionom,"socionom, Hogar Gård"
240355,socionom,"79 år, socionom, Strömstad"
256061,socionom,"52, Socionom"
68628,socionom,"71 år, Socionom"
240603,socionom,Socionom
256153,socionom,"68, Socionom"
313324,socionom,"30 år, Socionom"
174260,socionom,Socionom
76416,socionom,"68 år, Socionom, Centrum"
274937,socionom,"59, Socionom, Sjömarken"
74867,socionom,"69 år, Socionom, Sandared"
49355,socionom,"Socionom, 58"
76037,socionom,"35 år, socionom, Norrmalm"
76981,socionom,"46 år, socionom, Ulricehamn"
275573,socionom,"40, Socionom, Mariestad"
37795,socionom,"35 år, Socionom"
23706,socionom,"65 år, Socionom, Varnhem"
274979,socionom,"80, Socionom, Skara"
144125,socionom,"Socionom, Skara"
499262,socionom,"29 år, Socionom, Hjo"
499263,socionom,"49 år, Socionom, Hjo"
42695,socionom,"Socionom, Söpple"
9833,socionom,"31 år, socionom"
327236,socionom,socionom
31350,socionom,socionom
30323,socionom,"65 år, socionom, Karlstad"
75365,socionom,"Socionom,52 år, Uddeholm"
27270,socionom,"33 år, Socionom, Kettilsbyn"
27294,socionom,"40 år, Socionom, Villan"
47297,socionom,"Socionom, 39 år, Laxå"
296022,socionom,"Socionom,39år,Hallsberg"
148046,socionom,"Socionom, Degerfors"
148049,socionom,"Socionom, Degerfors"
148067,socionom,"Socionom, Degerfors"
148069,socionom,"Socionom, Degerfors"
180188,socionom,"Socionom, Kopparberg"
237693,socionom,"78 år, Socionom"
224173,socionom,"31 år, Socionom"
241580,socionom,"66 år, Socionom"
241587,socionom,"44 år, Socionom"
205565,socionom,"73 år, socionom, Örebro"
205566,socionom,"41 år, socionom, Lundby"
330213,socionom,"Socionom, Norr"
151111,socionom,"73 år, socionom, Örebro"
26437,socionom,"39 år, Socionom, Adolfsberg"
26455,socionom,"53 år, Socionom, Näsby"
26471,socionom,"72 år, Socionom, Almby"
351377,socionom,"Socionom, Örebro"
216364,socionom,"Socionom, Åbytorp"
205028,socionom,"56 år, socionom, Uskaboda"
124381,socionom,"socionom, Lindesberg"
30764,socionom,"63 år, Socionom"
186922,socionom,Socionom
59269,socionom,"34 år, Socionom"
57960,socionom,"62, socionom"
57969,socionom,"68, socionom"
28829,socionom,"45 år, Socionom"
282976,socionom,"66 år, Socionom"
57514,socionom,"65, socionom"
26682,socionom,"44 år, Socionom"
56616,socionom,socionom
56617,socionom,socionom
9178,socionom,socionom
216843,socionom,"Socionom, Siljansnäs"
124520,socionom,socionom
106452,socionom,Socionom
106461,socionom,Socionom
297068,socionom,"37 år, Socionom"
94343,socionom,"82 år, Socionom, Skräddarbacken"
64500,socionom,"27 år, socionom"
63821,socionom,"Socionom, Säter"
41198,socionom,socionom
41207,socionom,Socionom
356240,socionom,Socionom
34392,socionom,"64 år, Socionom, Bergsjö"
148631,socionom,"27 år, socionom"
148645,socionom,"44 år, socionom"
30092,socionom,"43 år, Socionom, Kilafors"
292133,socionom,"67 år, socionom, Bollnäs"
14724,socionom,"71 år, Socionom, Hudiksvall"
277243,socionom,"Socionom, Sörberge"
277606,socionom,"Socionom, 85 år, Härnösand"
268918,socionom,"42 år, Socionom, Älandsbro"
164368,socionom,"68 år, Socionom, leg psykoterapeut"
21015,socionom,"31, Socionom, Sundsvall"
50018,socionom,"65, Socionom, Sundsvall"
114067,socionom,"socionom, Sundsbruk"
114078,socionom,"socionom, Östermalm"
113916,socionom,"socionom, 78 år"
10220,socionom,"43 år, Socionom, Trehörningsjö"
20997,socionom,"67, Socionom, Bredbyn"
277801,socionom,"Socionom, 69 år, Örnsköldsvik"
111552,socionom,"51 år, socionom, Örnsköldsvik"
90865,socionom,"57, Socionom, Strömsund"
17110,socionom,"53, Socionom, Järpen"
17133,socionom,"46, Socionom, Järpen"
6465,socionom,"37, Socionom, Frösön"
73750,socionom,"32, Socionom, Centrum"
96890,socionom,"66, Socionom, Lugnvik"
160265,socionom,"23, Socionom, Centrum"
8135,socionom,"69, Socionom, Marielund"
228822,socionom,"66, socionom, Rundvik"
5858,socionom,"socionom, Bjurholm"
199336,socionom,"26 år, Socionom, Robertsfors"
82783,socionom,"socionom, Storuman"
71064,socionom,"51 år, socionom, Pengfors"
375421,socionom,Socionom
300785,socionom,"46 år, Socionom, Haga"
192135,socionom,"33 år, Socionom, Västerhiske"
302445,socionom,"67 år, Socionom, Holmsund"
302468,socionom,"70 år, Socionom, Grisbacka"
5859,socionom,"socionom, Grubbe"
67737,socionom,"47, socionom, Mariehem"
377865,socionom,"53, socionom"
55734,socionom,"Socionom, Björksele"
127377,socionom,"37, Socionom"
274538,socionom,"38 år, Socionom"
241541,socionom,"socionom, Central stan"
184718,socionom,"Socionom, Piteå"
343971,socionom,socionom
30052,socionom,socionom
242164,socionom,Socionom
23099,socionom,"Socialchef, Socionom, Österskär"
215815,socionom,"Tyresö Brevik, socionom"
4437,socionom,"40, Farsta, socionom"
4472,socionom,"43, Hägersten, socionom"
4481,socionom,"31, Fruängen, socionom"
4485,socionom,"63, Hägersten, socionom"
4491,socionom,"38, Ekensberg, socionom"
236586,socionom,"Hägersten, socionom"
207232,socionom,"Väddö, socionom"
27891,socionom,"Klippan, socionom"
45131,socionom,"Viken, Socionom, 58"
11876,socionom,"78, Vallda, Socionom"
244607,socionom,"74 år, Leg psykoterapeut, Socionom, Lerum"
43459,socionom,"Arentorp, 45 år, socionom"
43471,socionom,"Arentorp, 51 år, socionom"
70616,riksdagsledamot,"32, Riksdagsledamot, Fresta"
12783,riksdagsledamot,"28, Riksdagsledamot, Fullersta"
67061,riksdagsledamot,"riksdagsledamot, 60, Storvreten"
70463,riksdagsledamot,"42, Riksdagsledamot, Vendelsö"
12785,riksdagsledamot,"43, Riksdagsledamot, Täby Kyrkby"
12791,riksdagsledamot,"36, Riksdagsledamot, Näsbypark"
81566,riksdagsledamot,"Riksdagsledamot, Näsbydal"
149195,riksdagsledamot,Riksdagsledamot
12779,riksdagsledamot,"55, Riksdagsledamot"
31805,riksdagsledamot,"36, Riksdagsledamot, jurist, Stockholm"
103075,riksdagsledamot,"28, riksdagsledamot, Södermalm"
70467,riksdagsledamot,"Riksdagsledamot, Östertälje, 56"
8496,riksdagsledamot,"riksdagsledamot, Södertälje, 63 år"
31806,riksdagsledamot,"54, Riksdagsledamot"
113338,riksdagsledamot,"29 år, Riksdagsledamot"
12780,riksdagsledamot,"37, Riksdagsledamot"
49149,riksdagsledamot,"60 år, riksdagsledamot"
12788,riksdagsledamot,"28, Riksdagsledamot, Gångsätra"
12782,riksdagsledamot,"52, Riksdagsledamot, Vaxön"
8525,riksdagsledamot,"52 år, Riksdagsledamot, Länna"
81358,riksdagsledamot,"53 år, Riksdagsledamot, Bålsta"
132910,riksdagsledamot,"39 år, Riksdagsledamot, Uppsala"
12086,riksdagsledamot,"62, Riksdagsledamot"
9981,riksdagsledamot,"riksdagsledamot, Mellösa"
59109,riksdagsledamot,"34, Riksdagsledamot"
31863,riksdagsledamot,"Riksdagsledamot,Ödeshög"
24778,riksdagsledamot,"riksdagsledamot, 47 år"
81680,riksdagsledamot,"30, Riksdagsledamot"
63967,riksdagsledamot,"35, Riksdagsledamot"
24501,riksdagsledamot,"riksdagsledamot, 56 år"
38024,riksdagsledamot,"64, Riksdagsledamot, Vaggeryd"
233322,riksdagsledamot,"riksdagsledamot, 30 år, Jönköping"
126168,riksdagsledamot,"29, Riksdagsledamot"
158880,riksdagsledamot,"47 år, Riksdagsledamot, Kalmar"
19570,riksdagsledamot,"Riksdagsledamot, Oskarshamn, 36 år"
60076,riksdagsledamot,"riksdagsledamot, Oskarshamn"
158883,riksdagsledamot,"52 år, Riksdagsledamot, Överum"
215984,riksdagsledamot,"51, riksdagsledamot, Rödeby"
28156,riksdagsledamot,Riksdagsledamot
67033,riksdagsledamot,"41 år, riksdagsledamot, Örkelljunga"
50945,riksdagsledamot,"52 år, riksdagsledamot, Billesholm"
56787,riksdagsledamot,"49 år, riksdagsledamot, Kävlinge"
127615,riksdagsledamot,"79 år, Riksdagsledamot, Åstorp"
52497,riksdagsledamot,"52 år, riksdagsledamot, Hov"
27767,riksdagsledamot,"Riksdagsledamot, 54 år"
58102,riksdagsledamot,"42 år, riksdagsledamot"
186288,riksdagsledamot,"riksdagsledamot, 42 år"
94807,riksdagsledamot,"62 år, riksdagsledamot, Lund"
28206,riksdagsledamot,Riksdagsledamot
19806,riksdagsledamot,"58 år, Riksdagsledamot, Ringstorp"
56700,riksdagsledamot,"37 år, riksdagsledamot, jurist, Åhus"
63401,riksdagsledamot,"53 år, riksdagsledamot, Magnarp"
160368,riksdagsledamot,"37 år, Riksdagsledamot, Halmstad"
221779,riksdagsledamot,"48, Riksdagsledamot, Frillesås"
71817,riksdagsledamot,"42, Riksdagsledamot"
213184,riksdagsledamot,"riksdagsledamot, Partille, 62 år"
199939,riksdagsledamot,"67 år, Riksdagsledamot, Öckerö"
243426,riksdagsledamot,"Riksdagsledamot, Fjällbacka"
253976,riksdagsledamot,"Riksdagsledamot, Kvänum"
275056,riksdagsledamot,"56, Riksdagsledamot"
885,riksdagsledamot,"56, Riksdagsledamot"
126757,riksdagsledamot,"Riksdagsledamot, 42, Hisings Backa"
1863,riksdagsledamot,"riksdagsledamot, Lysekil, 27 år"
49164,riksdagsledamot,"65 år, riksdagsledamot, Strömstad"
248796,riksdagsledamot,"Riksdagsledamot, Centrum"
8501,riksdagsledamot,"riksdagsledamot, Sollebrunn"
76412,riksdagsledamot,"44 år, Riksdagsledamot, Bryngenäs"
253884,riksdagsledamot,"48, Riksdagsledamot, Borås"
253974,riksdagsledamot,"53, Riksdagsledamot, Björsäter"
37759,riksdagsledamot,"61 år, Riksdagsledamot"
247314,riksdagsledamot,"39, Riksdagsledamot"
311134,riksdagsledamot,"riksdagsledamot, Boda"
22200,riksdagsledamot,"Riksdagsledamot, Årjäng"
605,riksdagsledamot,"42 år, Riksdagsledamot"
602,riksdagsledamot,"46 år, riksdagsledamot"
37634,riksdagsledamot,"Riksdagsledamot,45år,Hallsberg"
224153,riksdagsledamot,"55 år, Riksdagsledamot"
26936,riksdagsledamot,"39 år, riksdagsledamot"
69307,riksdagsledamot,"66 år, Riksdagsledamot, Pershyttan"
49168,riksdagsledamot,"40, riksdagsledamot"
16570,riksdagsledamot,"38, riksdagsledamot"
6177,riksdagsledamot,"56 år, Riksdagsledamot"
8507,riksdagsledamot,"56 år, Riksdagsledamot, Vinäs"
94831,riksdagsledamot,"riksdagsledamot, 66 år"
35809,riksdagsledamot,"71 år, riksdagsledamot, Centrum"
63810,riksdagsledamot,"Riksdagsledamot, Krondiket"
35808,riksdagsledamot,"riksdagsledamot, 32 år"
14257,riksdagsledamot,"riksdagsledamot, 28 år, Gävle"
168334,riksdagsledamot,"50 år, riksdagsledamot, Valbo"
340368,riksdagsledamot,"38, riksdagsledamot, Vallbacken"
304820,riksdagsledamot,"50, riksdagsledamot, Sandarne"
8518,riksdagsledamot,"riksdagsledamot, 31 år, Domsjö"
8514,riksdagsledamot,"46 år, Riksdagsledamot, Gumbodahamn"
70466,riksdagsledamot,"41, Fittja, Riksdagsledamot"
179891,riksdagsledamot,"Tumba, 32 år, riksdagsledamot"
49169,riksdagsledamot,"56, Lilla Alby, Riksdagsledamot"
8333,riksdagsledamot,"Västervik, Riksdagsledamot, 66 år"
62687,riksdagsledamot,"42 år, tullinspektör, riksdagsledamot, Falsterbo"
28155,riksdagsledamot,"Undersköterska, Riksdagsledamot, 59 år"
101494,politisk tjänsteman,"36, Politisk sekreterare, Johannesdal"
67284,politisk tjänsteman,"politisk sekreterare, Centrala Väsby"
216706,politisk tjänsteman,"38 år, Politisk sekreterare, Runby"
12801,politisk tjänsteman,"30, Politisk sekreterare, Söra"
208817,politisk tjänsteman,"24, Politisk sekreterare, Farstadal"
254446,politisk tjänsteman,"politisk sekreterare, Friden, Fågelbrolandet"
217244,politisk tjänsteman,Politisk sekreterare
150582,politisk tjänsteman,"57, Politisk sekreterare"
92308,politisk tjänsteman,"40, Politisk sekreterare, Träkvista"
127629,politisk tjänsteman,"45, Politisk sekreterare, Svartsjö"
17780,politisk tjänsteman,"28, Politisk sekreterare, Huddinge C"
17800,politisk tjänsteman,"50, Politisk sekreterare, Solgård"
77814,politisk tjänsteman,"politisk sekreterare, Huddinge"
149437,politisk tjänsteman,"Politisk sekreterare, Norsborg"
67064,politisk tjänsteman,"politisk sekreterare, 30, Tumba"
162111,politisk tjänsteman,"26, Politisk sekreterare, Handen"
