id,tvätt,tvätt2,valsedelsuppgift
185801,pensionär,pensionär,"pensionär, Sunda"
313499,pensionär,pensionär,pensionär
16088,pensionär,pensionär,"63, Pensionär"
16090,pensionär,pensionär,"70, Pensionär"
49673,pensionär,pensionär,"63, Pensionär"
49676,pensionär,pensionär,"66, Pensionär"
49679,pensionär,pensionär,"65, Pensionär"
49683,pensionär,pensionär,"79, Pensionär"
49687,pensionär,pensionär,"69, Pensionär"
49691,pensionär,pensionär,"71, Pensionär"
166867,pensionär,pensionär,"82, pensionär, Flen"
188672,pensionär,pensionär,"72 år, pensionär, Flen"
104845,pensionär,pensionär,"pensionär, Flen"
104851,pensionär,pensionär,"pensionär, Flen"
67319,pensionär,pensionär,"64, pensionär, Flen"
146217,pensionär,pensionär,"82, Pensionär"
146229,pensionär,pensionär,"70, Pensionär"
146230,pensionär,pensionär,"67, Pensionär"
146233,pensionär,pensionär,"71, Pensionär"
146234,pensionär,pensionär,"67, Pensionär"
146237,pensionär,pensionär,"69, Pensionär"
146239,pensionär,pensionär,"82, Pensionär"
225067,pensionär,pensionär,"pensionär, Katrineholm"
225333,pensionär,pensionär,"pensionär, Valla"
82772,pensionär,pensionär,"67 år, Pensionär"
82776,pensionär,pensionär,"77 år, Pensionär"
82777,pensionär,pensionär,"78 år, Pensionär"
11417,pensionär,pensionär,"66, Pensionär"
166826,pensionär,pensionär,"65, pensionär, Eskilstuna"
166827,pensionär,pensionär,"74, pensionär, Ärla"
166831,pensionär,pensionär,"73, pensionär, Ärla"
179250,pensionär,pensionär,"67 år,pensionär"
179250,pensionär,pensionär,"67 år, pensionär"
179250,pensionär,pensionär,67 pensionär
325388,pensionär,pensionär,"68 år, pensionär, Eskilstuna"
59130,pensionär,pensionär,"71, Pensionär"
59135,pensionär,pensionär,"61, Pensionär"
116141,pensionär,pensionär,"65, Pensionär"
12093,pensionär,pensionär,"72, Pensionär, Eskilstuna"
33005,pensionär,pensionär,"67, Pensionär, Eskilstuna"
33006,pensionär,pensionär,"66, Pensionär, Eskilstuna"
33008,pensionär,pensionär,"69, Pensionär, Eskilstuna"
33009,pensionär,pensionär,"77, Pensionär, Eskilstuna"
2765,pensionär,pensionär,"pensionär, Strängnäs"
2766,pensionär,pensionär,"pensionär, Strängnäs"
2768,pensionär,pensionär,"pensionär, Strängnäs"
12092,pensionär,pensionär,"66, Pensionär, Strängnäs"
79433,pensionär,pensionär,"74, Pensionär, Mariefred"
79447,pensionär,pensionär,"68, Pensionär, Mariefred"
79448,pensionär,pensionär,"66, Pensionär, Mariefred"
79453,pensionär,pensionär,"65, Pensionär, Mariefred"
79459,pensionär,pensionär,"76, Pensionär, Mariefred"
167080,pensionär,pensionär,"pensionär, Trosa"
185333,pensionär,pensionär,"72 år, pensionär"
200877,pensionär,pensionär,"68 år, pensionär"
200882,pensionär,pensionär,"75 år, pensionär"
200884,pensionär,pensionär,"69 år, pensionär"
200890,pensionär,pensionär,"76 år, pensionär"
200891,pensionär,pensionär,"80 år, pensionär"
200893,pensionär,pensionär,"76 år, pensionär"
50612,pensionär,pensionär,"Pensionär, Västerljung"
31533,pensionär,pensionär,"pensionär, Trehörna"
183496,pensionär,pensionär,"pensionär, Ödeshög"
183498,pensionär,pensionär,"pensionär, Ödeshög"
183703,pensionär,pensionär,"pensionär, Ödeshög"
183707,pensionär,pensionär,"pensionär, Ödeshög"
31610,pensionär,pensionär,"pensionär, Omberg"
183708,pensionär,pensionär,"pensionär, Ödeshög"
250138,pensionär,pensionär,"Pensionär,Ödeshög"
250152,pensionär,pensionär,"Pensionär,Ödeshög"
250153,pensionär,pensionär,"Pensionär,Ödeshög"
250154,pensionär,pensionär,"Pensionär,Ödeshög"
250162,pensionär,pensionär,"Pensionär,Ödeshög"
250165,pensionär,pensionär,"Pensionär,Ödeshög"
250166,pensionär,pensionär,"Pensionär,Ödeshög"
250168,pensionär,pensionär,"Pensionär,Ödeshög"
419296,pensionär,pensionär,"69, Pensionär"
23341,pensionär,pensionär,"pensionär, 68 år"
76077,pensionär,pensionär,Pensionär
251042,pensionär,pensionär,"Pensionär, Ydre"
53536,pensionär,pensionär,"Pensionär, 74 år"
25853,pensionär,pensionär,"Pensionär, 77 år"
44823,pensionär,pensionär,"pensionär, Kisa"
78348,pensionär,pensionär,"pensionär, Kisa"
41680,pensionär,pensionär,"68 år, Pensionär, Gärdala"
160713,pensionär,pensionär,"71, pensionär"
259951,pensionär,pensionär,"Pensionär, Åtvidaberg"
259953,pensionär,pensionär,"Pensionär, Åtvidaberg"
82292,pensionär,pensionär,"68 år, pensionär"
82293,pensionär,pensionär,"69 år, pensionär"
82298,pensionär,pensionär,"72 år, pensionär"
33088,pensionär,pensionär,"77 år, Pensionär, Doverstorp"
250573,pensionär,pensionär,"Pensionär, Finspång"
250575,pensionär,pensionär,"Pensionär, Ljusfallshammar"
250577,pensionär,pensionär,"Pensionär, Finspång"
418521,pensionär,pensionär,"75 år, Pensionär, Rejmyre"
57286,pensionär,pensionär,"69, Pensionär"
57289,pensionär,pensionär,"79, Pensionär"
95255,pensionär,pensionär,"66 år, pensionär, Gusum"
95295,pensionär,pensionär,"72 år, pensionär, Gryt"
97983,pensionär,pensionär,"77 år, pensionär, Gusum"
98148,pensionär,pensionär,"67 år, pensionär, Ringarum"
98152,pensionär,pensionär,"69 år, pensionär, Gusum"
98154,pensionär,pensionär,"66 år, pensionär, Gusum"
71407,pensionär,pensionär,"pensionär, 74 år, Gusum"
71417,pensionär,pensionär,"pensionär, 71 år, Östra Ed"
71420,pensionär,pensionär,"pensionär, 73 år, Gryt"
251470,pensionär,pensionär,Pensionär
283528,pensionär,pensionär,pensionär
283529,pensionär,pensionär,pensionär
82062,pensionär,pensionär,"73, pensionär, Valdemarsvik"
82063,pensionär,pensionär,"71, pensionär, Gusum"
82068,pensionär,pensionär,"60, pensionär, Valdemarsvik"
267473,pensionär,pensionär,"pensionär, 72 år"
267474,pensionär,pensionär,"pensionär, 70 år"
267478,pensionär,pensionär,"pensionär, 76 år"
77621,pensionär,pensionär,"pensionär, 72 år"
251244,pensionär,pensionär,"Pensionär, 77 år, Innerstaden"
251247,pensionär,pensionär,"Pensionär, 72 år, Vikingstad"
251249,pensionär,pensionär,"Pensionär, 80 år, Ekholmen"
251251,pensionär,pensionär,"Pensionär, 79 år, Ekholmen"
251253,pensionär,pensionär,"Pensionär, 74 år, Lambohov"
251257,pensionär,pensionär,"Pensionär, 67 år, Linköping"
251264,pensionär,pensionär,"Pensionär, 76 år, Innerstaden"
251272,pensionär,pensionär,"Pensionär, 69 år, Vreta kloster"
251276,pensionär,pensionär,"Pensionär, 74 år, Skeda udde"
12420,pensionär,pensionär,"67 år, Pensionär"
12434,pensionär,pensionär,"73 år, Pensionär"
12454,pensionär,pensionär,"72 år, Pensionär"
80371,pensionär,pensionär,"65, pensionär, Tannefors"
58716,pensionär,pensionär,"71, Pensionär, Ulrika"
58722,pensionär,pensionär,"71, Pensionär, Tallboda"
58732,pensionär,pensionär,"70, Pensionär, Tornhagen"
188987,pensionär,pensionär,"pensionär, 73 år"
189877,pensionär,pensionär,"pensionär, 72 år"
188985,pensionär,pensionär,"pensionär, 66 år"
196297,pensionär,pensionär,"pensionär, 67 år"
196731,pensionär,pensionär,"pensionär, 78 år"
24367,pensionär,pensionär,"68 år, Pensionär, Kvarsebo"
24369,pensionär,pensionär,"71 år, Pensionär, Vikbolandet"
24383,pensionär,pensionär,"68 år, Pensionär, Norrköping"
251775,pensionär,pensionär,"Pensionär, Vikbolandet"
3830,pensionär,pensionär,"Pensionär, 72 år, Kolmården"
3831,pensionär,pensionär,"Pensionär, 74 år, Gamla Staden"
3844,pensionär,pensionär,"Pensionär, 74 år, Åby"
3850,pensionär,pensionär,"Pensionär, 74 år, Vilbergen"
81693,pensionär,pensionär,"83, Pensionär"
81718,pensionär,pensionär,"79, Pensionär"
63965,pensionär,pensionär,"75, Pensionär"
63969,pensionär,pensionär,"76, Pensionär"
126825,pensionär,pensionär,pensionär
250350,pensionär,pensionär,"pensionär, 72 år"
283653,pensionär,pensionär,"pensionär, 86 år"
290541,pensionär,pensionär,"72, Pensionär, Söderköping"
175813,pensionär,pensionär,"pensionär, 71 år"
175818,pensionär,pensionär,"pensionär, 70 år"
175820,pensionär,pensionär,"pensionär, 75 år"
175824,pensionär,pensionär,"pensionär, 73 år"
176828,pensionär,pensionär,"pensionär, 79 år"
176829,pensionär,pensionär,"pensionär, 78 år"
252547,pensionär,pensionär,"Pensionär, Motala"
252559,pensionär,pensionär,"Pensionär, Tjällmo"
252566,pensionär,pensionär,"Pensionär, Motala"
418118,pensionär,pensionär,"69, Pensionär, Motala"
3354,pensionär,pensionär,"Pensionär, Motala"
25907,pensionär,pensionär,"Pensionär, Motala"
127402,pensionär,pensionär,"67, Pensionär"
409854,pensionär,pensionär,"72, Pensionär"
78373,pensionär,pensionär,"69, Pensionär, Motala"
103160,pensionär,pensionär,"70, Pensionär, Tjällmo"
179382,pensionär,pensionär,"72, pensionär"
179864,pensionär,pensionär,"76, pensionär"
179869,pensionär,pensionär,"74, pensionär"
179873,pensionär,pensionär,"70, pensionär"
258554,pensionär,pensionär,"Pensionär, Vadstena"
419446,pensionär,pensionär,"Pensionär, leg. Sjuksköterska"
419452,pensionär,pensionär,Pensionär
112407,pensionär,pensionär,"72 år, pensionär, Mjölby"
33730,pensionär,pensionär,"pensionär, 81år, Järstad"
33734,pensionär,pensionär,"pensionär, 68 år, Skänninge"
249762,pensionär,pensionär,"pensionär, 70 år, Mantorp"
136301,pensionär,pensionär,"70, Pensionär, Frinnaryd"
72192,pensionär,pensionär,"Pensionär, Lommaryd"
87007,pensionär,pensionär,"Pensionär,Gnosjö,68 år"
87011,pensionär,pensionär,"Pensionär,Hillerstorp,75 år"
87012,pensionär,pensionär,"Pensionär,Kulltorp,71 år"
87013,pensionär,pensionär,"Pensionär,Hillerstorp,73 år"
87015,pensionär,pensionär,"Pensionär,Gnosjö,65 år"
87017,pensionär,pensionär,"Pensionär,Gnosjö,70 år"
87018,pensionär,pensionär,"Pensionär,Gnosjö,65 år"
87027,pensionär,pensionär,"Pensionär,Gnosjö,71 år"
87028,pensionär,pensionär,"Pensionär,Gnosjö,72 år"
87029,pensionär,pensionär,"Pensionär,Gnosjö,74 år"
87031,pensionär,pensionär,"Pensionär,Gnosjö,68 år"
130994,pensionär,pensionär,"71, Pensionär, Näset, Åsenhöga"
77765,pensionär,pensionär,"Pensionär, Åsenhöga"
77766,pensionär,pensionär,"Pensionär, Marieholm"
418132,pensionär,pensionär,"69 år, Pensionär, Gnosjö"
218011,pensionär,pensionär,"67 år, Pensionär, Grimhult"
35519,pensionär,pensionär,"72 år,Pensionär,Sandhem"
35520,pensionär,pensionär,"68 år,Pensionär,Mullsjö"
35525,pensionär,pensionär,"73 år,Pensionär,Mullsjö"
35528,pensionär,pensionär,"66 år,Pensionär,Sandhem"
35531,pensionär,pensionär,"72 år,Pensionär,Sandhem"
35532,pensionär,pensionär,"69 år,Pensionär,Mullsjö"
35538,pensionär,pensionär,"68 år,Pensionär,Mullsjö"
252811,pensionär,pensionär,Pensionär
252812,pensionär,pensionär,Pensionär
375353,pensionär,pensionär,"71 år, pensionär, Mullsjö"
137400,pensionär,pensionär,"67, Pensionär, Gislaved"
137413,pensionär,pensionär,"70, Pensionär, Sunnaryd"
68801,pensionär,pensionär,"76 år, Pensionär, Reftele"
68807,pensionär,pensionär,"68 år, Pensionär, Smålandsstenar"
44174,pensionär,pensionär,"Pensionär, Burseryd"
44448,pensionär,pensionär,"Pensionär, Smålandsstenar"
44450,pensionär,pensionär,"Pensionär, Gislaved"
167715,pensionär,pensionär,"pensionär, Nennesmo"
37919,pensionär,pensionär,"68, Pensionär, Vaggeryd"
37922,pensionär,pensionär,"65, Pensionär, Vaggeryd"
37924,pensionär,pensionär,"74, Pensionär, Vaggeryd"
37927,pensionär,pensionär,"74, Pensionär, Skillingaryd"
37933,pensionär,pensionär,"69, Pensionär, Klevshult"
37940,pensionär,pensionär,"76, Pensionär, Skillingaryd"
37945,pensionär,pensionär,"70, Pensionär, Vaggeryd"
37946,pensionär,pensionär,"75, Pensionär, Vaggeryd"
127469,pensionär,pensionär,"68, Pensionär, Vaggeryd"
127479,pensionär,pensionär,"74, Pensionär, Skillingaryd"
126268,pensionär,pensionär,"70, pensionär, Vaggeryd"
126278,pensionär,pensionär,"70, pensionär, Skillingaryd"
36894,pensionär,pensionär,"73 år,Pensionär,Jönköping"
36902,pensionär,pensionär,"70 år,Pensionär,Jönköping"
36913,pensionär,pensionär,"76 år,Pensionär,Jönköping"
36922,pensionär,pensionär,"74 år,Pensionär,Taberg"
36925,pensionär,pensionär,"67 år,Pensionär,Jönköping"
37157,pensionär,pensionär,"68 år,Pensionär,Bankeryd"
37158,pensionär,pensionär,"67 år,Pensionär,Jönköping"
37168,pensionär,pensionär,"68 år,Pensionär,Jönköping"
37169,pensionär,pensionär,"73 år,Pensionär,Jönköping"
37177,pensionär,pensionär,"68 år,Pensionär,Jönköping"
37180,pensionär,pensionär,"72 år,Pensionär,Jönköping"
37354,pensionär,pensionär,"74 år,Pensionär,Jönköping"
37355,pensionär,pensionär,"61 år,Pensionär,Gränna"
37365,pensionär,pensionär,"62 år,Pensionär,Huskvarna"
37375,pensionär,pensionär,"70 år,Pensionär,Huskvarna"
37378,pensionär,pensionär,"75 år,Pensionär,Huskvarna"
168104,pensionär,pensionär,"71, Pensionär, Skärstad"
168107,pensionär,pensionär,"79, Pensionär, Tenhult"
223302,pensionär,pensionär,"Pensionär, Norrahammar"
241992,pensionär,pensionär,"Pensionär, Hovslätt"
68735,pensionär,pensionär,"71 år, Pensionär, Huskvarna"
46206,pensionär,pensionär,"71, pensionär, Jönköping"
46207,pensionär,pensionär,"70, pensionär, Huskvarna"
46209,pensionär,pensionär,"75, pensionär, Jönköping"
46212,pensionär,pensionär,"77, pensionär, Gränna"
46387,pensionär,pensionär,"71, pensionär, Jönköping"
46391,pensionär,pensionär,"64, pensionär, Jönköping"
46394,pensionär,pensionär,"72, pensionär, Jönköping"
131264,pensionär,pensionär,"67, Pensionär, Flisby"
77957,pensionär,pensionär,"Pensionär, Nässjö"
239360,pensionär,pensionär,Pensionär
239363,pensionär,pensionär,Pensionär
239378,pensionär,pensionär,Pensionär
369415,pensionär,pensionär,"70 år, pensionär, Nässjö"
375278,pensionär,pensionär,"74 år, pensionär, Nässjö"
375288,pensionär,pensionär,"75 år, pensionär, Bodafors"
137850,pensionär,pensionär,"69 år, Pensionär, Nässjö"
137855,pensionär,pensionär,"69 år, Pensionär, Anneberg"
137866,pensionär,pensionär,"64 år, Pensionär, Nässjö"
137868,pensionär,pensionär,"71 år, Pensionär, Grimstorp"
137870,pensionär,pensionär,"68 år, Pensionär, Nässjö"
126225,pensionär,pensionär,"Pensionär, Nässjö"
126230,pensionär,pensionär,"69, Pensionär, Anneberg"
126231,pensionär,pensionär,"77, Pensionär, Norra Sandsjö"
126243,pensionär,pensionär,"67, Pensionär, Anneberg"
83163,pensionär,pensionär,"60 år,Pensionär,Värnamo"
83165,pensionär,pensionär,"70 år,Pensionär,Värnamo"
83181,pensionär,pensionär,"66 år,Pensionär,Värnamo"
83183,pensionär,pensionär,"75 år,Pensionär,Värnamo"
83185,pensionär,pensionär,"72 år,Pensionär,Värnamo"
83257,pensionär,pensionär,"69 år,Pensionär,Rydaholm"
83259,pensionär,pensionär,"72 år,Pensionär,Bor"
83266,pensionär,pensionär,"83 år,Pensionär,Rydaholm"
124438,pensionär,pensionär,"Pensionär, Gällaryd"
124493,pensionär,pensionär,"Pensionär, Horda"
124494,pensionär,pensionär,"Pensionär, Värnamo"
124525,pensionär,pensionär,"Pensionär, Gällaryd"
124531,pensionär,pensionär,"Pensionär, Hånger"
124540,pensionär,pensionär,"Pensionär, Värnamo"
78314,pensionär,pensionär,"Pensionär, Värnamo"
212918,pensionär,pensionär,"69, Pensionär, Värnamo"
374591,pensionär,pensionär,"80 år, pensionär, Värnamo"
35723,pensionär,pensionär,"72 år,Pensionär, Vrigstad"
35728,pensionär,pensionär,"66 år,pensionär, Sävsjö"
35733,pensionär,pensionär,"75 år,Pensionär, Sävsjö"
35734,pensionär,pensionär,"78 år,Pensionär, Vrigstad"
35738,pensionär,pensionär,"78 år,Pensionär, Sävsjö"
72630,pensionär,pensionär,"73 år, Pensionär, Vrigstad"
72639,pensionär,pensionär,"73 år, Pensionär, Rörvik"
72646,pensionär,pensionär,"71 år, Pensionär, Vrigstad"
122406,pensionär,pensionär,"pensionär, 71, Sävsjö"
122408,pensionär,pensionär,"pensionär, 73, Rörvik"
122410,pensionär,pensionär,"pensionär, 69, Lammhult"
167479,pensionär,pensionär,pensionär
374806,pensionär,pensionär,"66 år, Pensionär, Vetlanda"
68874,pensionär,pensionär,"66 år, Pensionär, Vetlanda"
126284,pensionär,pensionär,"62 år, pensionär, Kvillsfors"
126286,pensionär,pensionär,"72 år, pensionär, Vetlanda"
126287,pensionär,pensionär,"67 år, pensionär, Holsbybrunn"
314252,pensionär,pensionär,"pensionär, Vetlanda"
314621,pensionär,pensionär,"pensionär, Nye"
35757,pensionär,pensionär,"66 år,Pensionär, Eksjö"
35759,pensionär,pensionär,"73 år,Pensionär, Eksjö"
35761,pensionär,pensionär,"72 år,Pensionär, Eksjö"
35763,pensionär,pensionär,"70 år,Pensionär, Eksjö"
35765,pensionär,pensionär,"66 år,Pensionär, Eksjö"
35769,pensionär,pensionär,"71 år,Pensionär, Eksjö"
35772,pensionär,pensionär,"72 år,Pensionär, Eksjö"
35777,pensionär,pensionär,"79 år,Pensionär, Eksjö"
35782,pensionär,pensionär,"71 år,Pensionär, Eksjö"
35783,pensionär,pensionär,"69 år,Pensionär, Eksjö"
35784,pensionär,pensionär,"74 år,Pensionär, Eksjö"
35790,pensionär,pensionär,"66 år,Pensionär, Hult"
35794,pensionär,pensionär,"65 år,Pensionär, Mariannelund"
35796,pensionär,pensionär,"76 år,Pensionär, Eksjö"
35799,pensionär,pensionär,"66 år,Pensionär, Eksjö"
35805,pensionär,pensionär,"79 år,Pensionär, Eksjö"
35806,pensionär,pensionär,"74 år,Pensionär, Eksjö"
35807,pensionär,pensionär,"64 år,Pensionär, Eksjö"
36086,pensionär,pensionär,"69 år,Pensionär, Sommen"
36089,pensionär,pensionär,"71 år,Pensionär, Sommen"
